City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
201,usinsk,65.9939,57.5281,1.71,100,100,5.36,RU,1714148623
202,alvand,36.3187,49.1678,9.78,55,0,2.78,IR,1714148680
203,zaozersk,69.4005,32.4476,-0.15,90,100,5.11,RU,1714148680
204,kourou,5.1552,-52.6478,31.03,60,74,3.48,GF,1714148680
205,holualoa,19.6228,-155.9522,21.91,93,75,2.57,US,1714148188
206,bilibino,68.0546,166.4372,-16.09,97,98,1.64,RU,1714148172
207,west bay,19.3667,-81.4167,30.04,66,40,8.23,KY,1714148681
208,kingston,17.997,-76.7936,32.87,62,20,4.12,JM,1714148618
209,leticia,-4.2153,-69.9406,25.03,100,75,4.63,CO,1714148681
210,alice springs,-23.7,133.8833,5.75,70,10,0.0,AU,1714148183
211,walvis bay,-22.9575,14.5053,17.53,72,0,4.63,NA,1714148206
212,ciudad lazaro cardenas,17.9583,-102.2,28.45,58,15,1.75,MX,1714148644
213,papao,-17.75,-149.55,25.82,84,82,7.08,PF,1714148641
214,warrnambool,-38.3833,142.4833,12.93,62,100,2.0,AU,1714148681
215,hilo,19.7297,-155.09,21.45,95,75,1.79,US,1714148428
216,solsona,41.994,1.5171,16.68,50,95,5.53,ES,1714148682
217,traipu,-9.9706,-37.0033,31.79,56,47,7.03,BR,1714148682
218,galliano,29.4422,-90.2992,29.44,52,98,6.7,US,1714148682
219,morehead city,34.7229,-76.726,21.69,72,0,5.66,US,1714148023
220,kotido,2.9806,34.1331,22.55,75,97,4.0,UG,1714148682
221,island harbour,50.724,-1.2758,11.29,78,100,3.58,GB,1714148176
222,saudarkrokur,65.7461,-19.6394,1.78,82,20,4.3,IS,1714148193
223,richards bay,-28.783,32.0377,21.76,81,90,5.17,ZA,1714148206
224,realico,-35.0366,-64.2447,20.67,60,32,3.19,AR,1714148682
225,sinop,41.7711,34.8709,13.39,98,93,2.06,TR,1714148634
226,colonia,50.9333,6.95,14.14,65,0,2.57,DE,1714148003
227,cholpon-ata,42.6494,77.0823,11.03,77,100,1.05,KG,1714148683
228,poxoreo,-15.8372,-54.3892,33.72,41,13,2.31,BR,1714148683
229,shanhaiguan,39.9988,119.7564,15.45,67,100,1.11,CN,1714148583
230,revelstoke,50.9832,-118.2023,8.01,87,100,0.0,CA,1714148683
231,sodankyla,67.4167,26.6,1.61,97,100,2.33,FI,1714148683
232,tierra nueva,21.6833,-100.5667,27.2,12,70,5.18,MX,1714148683
233,tahe,52.3333,124.7333,-2.78,61,3,2.74,CN,1714148180
234,timiryazevskoye,56.49,84.8769,6.03,58,100,1.49,RU,1714148683
235,yelizovo,53.1873,158.3805,6.17,99,75,5.0,RU,1714148660
236,sant'antioco,39.0664,8.4522,16.77,53,5,4.26,IT,1714148683
237,dumai,1.6833,101.45,25.19,94,91,0.92,ID,1714148683
238,al kharj,24.155,47.3346,31.32,12,35,2.41,SA,1714148175
239,buloh kasap,2.5536,102.764,25.11,95,85,1.3,MY,1714148684
240,gorontalo,0.5412,123.0595,24.56,99,94,0.98,ID,1714148684
241,maputo,-25.9653,32.5892,23.82,83,75,6.17,MZ,1714148684
242,shubarshi,48.5872,57.1869,17.59,49,36,4.09,KZ,1714148684
243,oyama,36.3,139.8,21.99,75,100,1.76,JP,1714148684
244,maumere,-8.6199,122.2111,26.46,84,34,2.31,ID,1714148684
245,iskateley,67.6803,53.1512,0.01,97,100,5.81,RU,1714147922
246,yanam,16.7333,82.2167,27.98,81,92,2.83,IN,1714148210
247,saint-paul,-21.0096,55.2707,26.06,84,76,0.16,RE,1714148623
248,kemijarvi,66.7131,27.4306,2.22,88,89,3.19,FI,1714148685
249,cabinda,-5.55,12.2,28.85,74,99,1.91,AO,1714148685
250,chongwe,-15.3292,28.682,21.12,52,0,1.99,ZM,1714148685
251,smara,26.7384,-11.6719,29.6,18,1,5.52,EH,1714148187
252,la sarre,48.8002,-79.1996,10.22,36,9,4.41,CA,1714148589
253,qusmuryn,52.4503,64.6311,11.11,41,57,2.58,KZ,1714148195
254,westport,41.1415,-73.3579,15.9,54,0,3.6,US,1714148495
255,tataouine,32.9297,10.4518,21.06,28,68,9.53,TN,1714148685
256,axim,4.8699,-2.2405,30.45,69,100,3.75,GH,1714148606
257,hithadhoo,-0.6,73.0833,29.71,75,82,2.79,MV,1714148178
258,homer,59.6425,-151.5483,4.47,81,100,0.0,US,1714148169
259,nicoya,10.1483,-85.452,34.41,38,81,2.83,CR,1714148686
260,fada n'gourma,12.0622,0.3578,40.4,20,98,2.46,BF,1714148686
261,sisimiut,66.9395,-53.6735,2.94,86,94,12.97,GL,1714148206
262,anadyr,64.75,177.4833,-1.72,100,100,4.0,RU,1714148166
